idImagen,clase,rutaNpy,rutaRaw,alto,ancho,tipoDato,cantidadElementos,tiempoSegundos,estado,error
2528,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2528.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2528_raw.bin",128,128,float32,16384,0.11091688800297561,ok,
2529,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2529.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2529_raw.bin",128,128,float32,16384,0.11138291499810293,ok,
2530,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2530.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2530_raw.bin",128,128,float32,16384,0.1112294579979789,ok,
2531,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2531.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2531_raw.bin",128,128,float32,16384,0.11104094199981773,ok,
2532,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2532.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2532_raw.bin",128,128,float32,16384,0.11129775399967912,ok,
2533,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2533.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2533_raw.bin",128,128,float32,16384,0.11147729500225978,ok,
2534,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2534.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2534_raw.bin",128,128,float32,16384,0.11121966000064276,ok,
2535,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2535.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2535_raw.bin",128,128,float32,16384,0.11255995899773552,ok,
2536,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2536.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2536_raw.bin",128,128,float32,16384,0.10988409199853777,ok,
2537,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2537.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2537_raw.bin",128,128,float32,16384,0.11128341099902173,ok,
2538,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2538.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2538_raw.bin",128,128,float32,16384,0.11171825899873511,ok,
2539,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2539.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2539_raw.bin",128,128,float32,16384,0.11131584200120415,ok,
2540,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2540.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2540_raw.bin",128,128,float32,16384,0.11127050700088148,ok,
2541,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2541.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2541_raw.bin",128,128,float32,16384,0.11171943199951784,ok,
2542,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2542.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2542_raw.bin",128,128,float32,16384,0.11147274200266111,ok,
2543,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2543.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2543_raw.bin",128,128,float32,16384,2.0389722690015333,ok,
2544,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2544.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2544_raw.bin",128,128,float32,16384,0.9838845720005338,ok,
2545,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2545.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2545_raw.bin",128,128,float32,16384,0.1191810410018661,ok,
2546,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2546.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2546_raw.bin",128,128,float32,16384,0.1117795149984886,ok,
2547,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2547.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2547_raw.bin",128,128,float32,16384,0.1114371720032068,ok,
2548,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2548.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2548_raw.bin",128,128,float32,16384,1.039200568000524,ok,
2549,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2549.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2549_raw.bin",128,128,float32,16384,0.11218798899790272,ok,
2550,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2550.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2550_raw.bin",128,128,float32,16384,0.11066636000032304,ok,
2551,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2551.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2551_raw.bin",128,128,float32,16384,0.11123791299905861,ok,
2552,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2552.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2552_raw.bin",128,128,float32,16384,0.1116089249990182,ok,
2553,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2553.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2553_raw.bin",128,128,float32,16384,0.11174171899983776,ok,
2554,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2554.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2554_raw.bin",128,128,float32,16384,0.11131915200166986,ok,
2555,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2555.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2555_raw.bin",128,128,float32,16384,0.11162275099923136,ok,
2556,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2556.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2556_raw.bin",128,128,float32,16384,0.11145419300009962,ok,
2557,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2557.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2557_raw.bin",128,128,float32,16384,0.11109105599825853,ok,
2558,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2558.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2558_raw.bin",128,128,float32,16384,0.11110326900234213,ok,
2559,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2559.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2559_raw.bin",128,128,float32,16384,0.11125036700104829,ok,
2560,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2560.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2560_raw.bin",128,128,float32,16384,0.11119406000216259,ok,
2561,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2561.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2561_raw.bin",128,128,float32,16384,0.11130420799963758,ok,
2562,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2562.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2562_raw.bin",128,128,float32,16384,0.11125781400187407,ok,
2563,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2563.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2563_raw.bin",128,128,float32,16384,0.11129586300012306,ok,
2564,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2564.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2564_raw.bin",128,128,float32,16384,0.11126501399849076,ok,
2565,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2565.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2565_raw.bin",128,128,float32,16384,0.11134522100110189,ok,
2566,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2566.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2566_raw.bin",128,128,float32,16384,0.11150551399987307,ok,
2567,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2567.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2567_raw.bin",128,128,float32,16384,0.11099664300127188,ok,
2568,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2568.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2568_raw.bin",128,128,float32,16384,0.11234687799878884,ok,
2569,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2569.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2569_raw.bin",128,128,float32,16384,0.11026713799947174,ok,
2570,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2570.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2570_raw.bin",128,128,float32,16384,0.11113252799987094,ok,
2571,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2571.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2571_raw.bin",128,128,float32,16384,0.11165446500308462,ok,
2572,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2572.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2572_raw.bin",128,128,float32,16384,0.1126622240008146,ok,
2573,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2573.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2573_raw.bin",128,128,float32,16384,0.11077080899849534,ok,
2574,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2574.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2574_raw.bin",128,128,float32,16384,0.11125467700185254,ok,
2575,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2575.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2575_raw.bin",128,128,float32,16384,0.11130448800031445,ok,
2576,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2576.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2576_raw.bin",128,128,float32,16384,0.1110720440010482,ok,
2577,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2577.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2577_raw.bin",128,128,float32,16384,0.11150150799949188,ok,
2578,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2578.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2578_raw.bin",128,128,float32,16384,0.11137466500076698,ok,
2579,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2579.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2579_raw.bin",128,128,float32,16384,0.11120421600207919,ok,
2580,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2580.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2580_raw.bin",128,128,float32,16384,0.11170457199841621,ok,
2581,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2581.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2581_raw.bin",128,128,float32,16384,0.11232542500147247,ok,
2582,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2582.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2582_raw.bin",128,128,float32,16384,0.11031171200011158,ok,
2583,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2583.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2583_raw.bin",128,128,float32,16384,0.11143329300102778,ok,
2584,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2584.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2584_raw.bin",128,128,float32,16384,0.11096663500211434,ok,
2585,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2585.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2585_raw.bin",128,128,float32,16384,0.11132507499860367,ok,
2586,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2586.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2586_raw.bin",128,128,float32,16384,0.1121794660029991,ok,
2587,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2587.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2587_raw.bin",128,128,float32,16384,0.1103362969988666,ok,
2588,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2588.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2588_raw.bin",128,128,float32,16384,0.11109217800185434,ok,
2589,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2589.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2589_raw.bin",128,128,float32,16384,0.11118785700091394,ok,
2590,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2590.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2590_raw.bin",128,128,float32,16384,0.11185154700069688,ok,
2591,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2591.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2591_raw.bin",128,128,float32,16384,0.11123001799933263,ok,
2592,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2592.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2592_raw.bin",128,128,float32,16384,0.1110019010011456,ok,
2593,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2593.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2593_raw.bin",128,128,float32,16384,0.11265461099901586,ok,
2594,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2594.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2594_raw.bin",128,128,float32,16384,0.11097660900122719,ok,
2595,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2595.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2595_raw.bin",128,128,float32,16384,0.11202461699940613,ok,
2596,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2596.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2596_raw.bin",128,128,float32,16384,0.11844994799685082,ok,
2597,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2597.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2597_raw.bin",128,128,float32,16384,0.11108741700081737,ok,
2598,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2598.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2598_raw.bin",128,128,float32,16384,0.11127266599942232,ok,
2599,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2599.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2599_raw.bin",128,128,float32,16384,0.11122248799802037,ok,
2600,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2600.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2600_raw.bin",128,128,float32,16384,0.11120481200123322,ok,
2601,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2601.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2601_raw.bin",128,128,float32,16384,0.11127647099783644,ok,
2602,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2602.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2602_raw.bin",128,128,float32,16384,0.11127127700092387,ok,
2603,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2603.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2603_raw.bin",128,128,float32,16384,0.11142692000066745,ok,
2604,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2604.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2604_raw.bin",128,128,float32,16384,0.1109906490019057,ok,
2605,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2605.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2605_raw.bin",128,128,float32,16384,0.11121008099871688,ok,
2606,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2606.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2606_raw.bin",128,128,float32,16384,0.11123125000085565,ok,
2607,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2607.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2607_raw.bin",128,128,float32,16384,0.11144694899849128,ok,
2608,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2608.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2608_raw.bin",128,128,float32,16384,0.11096912900029565,ok,
2609,Hawar Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Hawar Daun/imagen_2609.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Hawar Daun/imagen_2609_raw.bin",128,128,float32,16384,0.11129192799853627,ok,
