idImagen,clase,rutaCudaBin,rutaCudaNpy,rutaCudaPng,alto,ancho,mediaCuda,desviacionCuda,minimoCuda,maximoCuda,tiempoSegundos,estado,error
1712,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1712_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1712_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1712_cuda.png",128,128,0.07820048928260803,0.07056571543216705,0.0,0.47139135003089905,0.1423034000035841,ok,
1713,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1713_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1713_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1713_cuda.png",128,128,0.07437141984701157,0.06174347549676895,0.0,0.4325574040412903,0.22627460000512656,ok,
1714,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1714_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1714_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1714_cuda.png",128,128,0.07103094458580017,0.05817851051688194,0.0,0.32123124599456787,0.49870690000534523,ok,
1715,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1715_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1715_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1715_cuda.png",128,128,0.10532993823289871,0.09063413739204407,0.0,0.5896526575088501,0.1164604999939911,ok,
1716,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1716_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1716_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1716_cuda.png",128,128,0.08300000429153442,0.07249293476343155,0.0,0.5110955238342285,0.1714219999994384,ok,
1717,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1717_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1717_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1717_cuda.png",128,128,0.08024587482213974,0.06565564125776291,0.0,0.39826321601867676,0.12340930000937078,ok,
1718,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1718_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1718_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1718_cuda.png",128,128,0.07754601538181305,0.06048063933849335,0.0,0.3278608024120331,0.1449199999915436,ok,
1719,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1719_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1719_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1719_cuda.png",128,128,0.09139928221702576,0.08614172786474228,0.0,0.634154736995697,0.15873819999978878,ok,
1720,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1720_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1720_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1720_cuda.png",128,128,0.08828137069940567,0.08691816031932831,0.0,0.6409294009208679,0.3311738000047626,ok,
1721,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1721_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1721_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1721_cuda.png",128,128,0.09061689674854279,0.08750244975090027,0.0,0.6666666865348816,0.12792220000119414,ok,
1722,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1722_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1722_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1722_cuda.png",128,128,0.08350608497858047,0.07766169309616089,0.0,0.5785271525382996,0.09621769998921081,ok,
1723,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1723_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1723_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1723_cuda.png",128,128,0.08325508236885071,0.07409059256315231,0.0,0.5921568870544434,0.13009170000441372,ok,
1724,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1724_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1724_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1724_cuda.png",128,128,0.0785704031586647,0.07541710883378983,0.0,0.6236036419868469,0.14873249999072868,ok,
1725,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1725_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1725_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1725_cuda.png",128,128,0.08292345702648163,0.07973286509513855,0.0,0.6789178848266602,0.12255619998904876,ok,
1726,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1726_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1726_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1726_cuda.png",128,128,0.08800345659255981,0.08498243242502213,0.0,0.7399442195892334,0.16863269999157637,ok,
1727,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1727_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1727_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1727_cuda.png",128,128,0.08400949835777283,0.07693406939506531,0.0,0.6749483346939087,0.1994747999997344,ok,
1728,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1728_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1728_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1728_cuda.png",128,128,0.08958564698696136,0.08595190942287445,0.0,0.5569437146186829,0.1472628000046825,ok,
1729,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1729_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1729_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1729_cuda.png",128,128,0.09755178540945053,0.09327869862318039,0.0,0.6484697461128235,0.11820859998988453,ok,
1730,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1730_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1730_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1730_cuda.png",128,128,0.08692166209220886,0.07944372296333313,0.0,0.545098066329956,0.3373102000041399,ok,
1731,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1731_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1731_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1731_cuda.png",128,128,0.08096954226493835,0.0656423419713974,0.0,0.35071831941604614,0.1584080000029644,ok,
1732,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1732_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1732_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1732_cuda.png",128,128,0.09630905091762543,0.09183528274297714,0.0,0.6484047174453735,0.17922599999292288,ok,
1733,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1733_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1733_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1733_cuda.png",128,128,0.0927780494093895,0.088111512362957,0.0,0.6274510025978088,0.14635090000228956,ok,
1734,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1734_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1734_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1734_cuda.png",128,128,0.08933685719966888,0.08271448314189911,0.0,0.49731698632240295,0.11338660000183154,ok,
1735,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1735_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1735_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1735_cuda.png",128,128,0.08520974218845367,0.07434353232383728,0.0,0.3932296335697174,0.3325499999918975,ok,
1736,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1736_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1736_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1736_cuda.png",128,128,0.08198481798171997,0.0673149973154068,0.0,0.3523081839084625,0.09496190000209026,ok,
1737,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1737_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1737_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1737_cuda.png",128,128,0.0956626683473587,0.07624735683202744,0.0,0.34489119052886963,0.1312272000068333,ok,
1738,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1738_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1738_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1738_cuda.png",128,128,0.08574909716844559,0.07316043227910995,0.0,0.5108063220977783,0.1901557000091998,ok,
1739,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1739_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1739_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1739_cuda.png",128,128,0.09922255575656891,0.08561034500598907,0.0,0.4627451002597809,0.14928830000280868,ok,
1740,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1740_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1740_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1740_cuda.png",128,128,0.10874442756175995,0.10168541222810745,0.0,0.5642315149307251,0.15364259999478236,ok,
1741,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1741_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1741_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1741_cuda.png",128,128,0.07891184091567993,0.06527771800756454,0.0,0.4338800311088562,0.13238429999910295,ok,
1742,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1742_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1742_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1742_cuda.png",128,128,0.08287984132766724,0.07468153536319733,0.0,0.445188969373703,0.47812729999714065,ok,
1743,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1743_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1743_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1743_cuda.png",128,128,0.07920456677675247,0.06661801785230637,0.0,0.3980579376220703,0.142214999999851,ok,
1744,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1744_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1744_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1744_cuda.png",128,128,0.07563783973455429,0.05971958115696907,0.0,0.33522847294807434,0.12910740000370424,ok,
1745,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1745_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1745_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1745_cuda.png",128,128,0.08416570723056793,0.08551998436450958,0.0,0.5983710885047913,0.1597016000014264,ok,
1746,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1746_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1746_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1746_cuda.png",128,128,0.08445671200752258,0.08522700518369675,0.0,0.6712896227836609,0.14298629999393597,ok,
1747,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1747_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1747_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1747_cuda.png",128,128,0.08404810726642609,0.08333983272314072,0.0,0.6934908628463745,0.1401834999996936,ok,
1748,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1748_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1748_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1748_cuda.png",128,128,0.08880485594272614,0.0887693241238594,0.0,0.7568627595901489,0.12228720000712201,ok,
1749,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1749_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1749_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1749_cuda.png",128,128,0.09946309030056,0.08598191291093826,0.0,0.476308673620224,0.15918309999688063,ok,
1750,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1750_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1750_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1750_cuda.png",128,128,0.08610192686319351,0.08508609980344772,0.0,0.48821064829826355,0.1630174000019906,ok,
1751,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1751_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1751_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1751_cuda.png",128,128,0.08311381936073303,0.07968782633543015,0.0,0.4457433521747589,0.07697089998691808,ok,
1752,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1752_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1752_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1752_cuda.png",128,128,0.08609344810247421,0.08663037419319153,0.0,0.6059406995773315,0.1301026000001002,ok,
1753,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1753_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1753_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1753_cuda.png",128,128,0.08806711435317993,0.09092789888381958,0.0,0.6823529601097107,0.11175929999444634,ok,
1754,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1754_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1754_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1754_cuda.png",128,128,0.08249962329864502,0.08132316172122955,0.0,0.5631869435310364,0.13114279998990241,ok,
1755,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1755_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1755_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1755_cuda.png",128,128,0.09151922166347504,0.09091628342866898,0.0,0.6827320456504822,0.12242300000798423,ok,
1756,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1756_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1756_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1756_cuda.png",128,128,0.08718836307525635,0.0857899859547615,0.0,0.6431372761726379,0.13902460000826977,ok,
1757,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1757_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1757_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1757_cuda.png",128,128,0.10418763756752014,0.09685584902763367,0.0,0.6900018453598022,0.16034170000057202,ok,
1758,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1758_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1758_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1758_cuda.png",128,128,0.0839744359254837,0.07890185713768005,0.0,0.6636613011360168,0.10086320000118576,ok,
1759,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1759_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1759_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1759_cuda.png",128,128,0.08404900133609772,0.07745273411273956,0.0,0.4790758788585663,0.13675740000326186,ok,
1760,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1760_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1760_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1760_cuda.png",128,128,0.08359381556510925,0.07867676019668579,0.0,0.5793566703796387,0.09241430000110995,ok,
1761,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1761_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1761_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1761_cuda.png",128,128,0.07794250547885895,0.07118237763643265,0.0,0.6026349663734436,0.13605480000842363,ok,
