idImagen,clase,rutaOriginal,rutaNpy,rutaRaw,altoOriginal,anchoOriginal,canalesOriginales,pixelesOriginales,tamanoOriginalBytes,altoResize,anchoResize,pixelesResize,tamanoResizeBytes,relacionPixelesResize,media,desviacion,minimo,maximo,mediana,percentil25,percentil75,tiempoSegundos,indiceChunk,estado,error,procesosUsados,cantidadChunks,tamanoChunk,tiempoGlobalSegundos
2298,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084026.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2298.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2298_raw.bin,4160,3120,3,12979200,1750620,512,512,262144,262144,0.02019723865877712,0.58455491065979,0.15032826364040375,0.09019608050584793,0.8156862854957581,0.5647059082984924,0.46666666865348816,0.7529411911964417,0.32863520001410507,4,ok,,8,8,500,199.2215750000032
2299,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084030.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2299.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2299_raw.bin,4160,3120,3,12979200,1453400,512,512,262144,262144,0.02019723865877712,0.6248455047607422,0.12642881274223328,0.1882352977991104,0.8313725590705872,0.615686297416687,0.5333333611488342,0.7568627595901489,0.292755100002978,4,ok,,8,8,500,199.2215750000032
2300,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084033.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2300.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2300_raw.bin,4160,3120,3,12979200,1789724,512,512,262144,262144,0.02019723865877712,0.6578234434127808,0.11881496757268906,0.10980392247438431,0.8549019694328308,0.6627451181411743,0.572549045085907,0.772549033164978,0.3539327000034973,4,ok,,8,8,500,199.2215750000032
2301,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084035.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2301.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2301_raw.bin,4160,3120,3,12979200,1791612,512,512,262144,262144,0.02019723865877712,0.650652289390564,0.10994967073202133,0.09803921729326248,0.8509804010391235,0.6431372761726379,0.5647059082984924,0.7450980544090271,0.3155862999847159,4,ok,,8,8,500,199.2215750000032
2302,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084038.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2302.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2302_raw.bin,4160,3120,3,12979200,1830538,512,512,262144,262144,0.02019723865877712,0.6496046185493469,0.11957591772079468,0.09019608050584793,0.8509804010391235,0.6431372761726379,0.5529412031173706,0.7843137383460999,0.30535999999847263,4,ok,,8,8,500,199.2215750000032
2303,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084040.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2303.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2303_raw.bin,4160,3120,3,12979200,1967480,512,512,262144,262144,0.02019723865877712,0.6665289998054504,0.1253981590270996,0.10980392247438431,0.8549019694328308,0.6823529601097107,0.572549045085907,0.7764706015586853,0.2597535999957472,4,ok,,8,8,500,199.2215750000032
2304,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084042.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2304.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2304_raw.bin,4160,3120,3,12979200,1797366,512,512,262144,262144,0.02019723865877712,0.6607033014297485,0.12949751317501068,0.12941177189350128,0.8509804010391235,0.6941176652908325,0.572549045085907,0.7647058963775635,0.41255390000878833,4,ok,,8,8,500,199.2215750000032
2305,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084050.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2305.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2305_raw.bin,4160,3120,3,12979200,1925908,512,512,262144,262144,0.02019723865877712,0.6334707736968994,0.13284841179847717,0.08235294371843338,0.843137264251709,0.6509804129600525,0.5254902243614197,0.7490196228027344,0.36184230001526885,4,ok,,8,8,500,199.2215750000032
2306,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084111.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2306.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2306_raw.bin,4160,3120,3,12979200,1269364,512,512,262144,262144,0.02019723865877712,0.6357518434524536,0.12129244953393936,0.16862745583057404,0.8117647171020508,0.6431372761726379,0.5607843399047852,0.7372549176216125,0.318615399999544,4,ok,,8,8,500,199.2215750000032
2307,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084114.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2307.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2307_raw.bin,4160,3120,3,12979200,1542726,512,512,262144,262144,0.02019723865877712,0.6494104266166687,0.1523522436618805,0.13333334028720856,0.8549019694328308,0.6823529601097107,0.5372549295425415,0.7803921699523926,0.2885435000061989,4,ok,,8,8,500,199.2215750000032
2308,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084117.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2308.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2308_raw.bin,4160,3120,3,12979200,1472317,512,512,262144,262144,0.02019723865877712,0.6647751331329346,0.153055801987648,0.24313725531101227,0.8627451062202454,0.7333333492279053,0.5176470875740051,0.8078431487083435,0.30010029999539256,4,ok,,8,8,500,199.2215750000032
2309,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084323.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2309.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2309_raw.bin,4160,3120,3,12979200,1410379,512,512,262144,262144,0.02019723865877712,0.6698529720306396,0.11954940855503082,0.08627451211214066,0.8196078538894653,0.729411780834198,0.5607843399047852,0.7686274647712708,0.2991143999970518,4,ok,,8,8,500,199.2215750000032
2310,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084325.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2310.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2310_raw.bin,4160,3120,3,12979200,1391683,512,512,262144,262144,0.02019723865877712,0.6451658010482788,0.1351693719625473,0.07058823853731155,0.8313725590705872,0.6392157077789307,0.5411764979362488,0.772549033164978,0.28504320001229644,4,ok,,8,8,500,199.2215750000032
2311,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084328.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2311.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2311_raw.bin,4160,3120,3,12979200,1539775,512,512,262144,262144,0.02019723865877712,0.6023486852645874,0.1066252663731575,0.0784313753247261,0.8039215803146362,0.5921568870544434,0.5372549295425415,0.6509804129600525,0.2957206999999471,4,ok,,8,8,500,199.2215750000032
2312,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084331.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2312.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2312_raw.bin,4160,3120,3,12979200,1858781,512,512,262144,262144,0.02019723865877712,0.63285231590271,0.12066686898469925,0.18431372940540314,0.8745098114013672,0.6509804129600525,0.5490196347236633,0.729411780834198,0.30720389998168685,4,ok,,8,8,500,199.2215750000032
2313,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084334.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2313.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2313_raw.bin,4160,3120,3,12979200,1868300,512,512,262144,262144,0.02019723865877712,0.6172806024551392,0.14778491854667664,0.0784313753247261,0.8352941274642944,0.5960784554481506,0.48235294222831726,0.7686274647712708,0.296448999986751,4,ok,,8,8,500,199.2215750000032
2314,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084447.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2314.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2314_raw.bin,4160,3120,3,12979200,1313670,512,512,262144,262144,0.02019723865877712,0.6522321105003357,0.16626933217048645,0.14509804546833038,0.9176470637321472,0.6117647290229797,0.5058823823928833,0.8313725590705872,0.31744779998552985,4,ok,,8,8,500,199.2215750000032
2315,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084449.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2315.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2315_raw.bin,4160,3120,3,12979200,2012341,512,512,262144,262144,0.02019723865877712,0.5197600722312927,0.17720136046409607,0.10588235408067703,0.8509804010391235,0.4745098054409027,0.3803921639919281,0.7098039388656616,0.35797149999416433,4,ok,,8,8,500,199.2215750000032
2316,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084451.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2316.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2316_raw.bin,4160,3120,3,12979200,2194695,512,512,262144,262144,0.02019723865877712,0.5151410698890686,0.1534503549337387,0.0784313753247261,0.8705882430076599,0.48235294222831726,0.3960784375667572,0.5882353186607361,0.32177039998350665,4,ok,,8,8,500,199.2215750000032
2317,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084654.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2317.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2317_raw.bin,4160,3120,3,12979200,1197290,512,512,262144,262144,0.02019723865877712,0.596679151058197,0.14317786693572998,0.30588236451148987,0.8627451062202454,0.5411764979362488,0.47843137383461,0.7411764860153198,0.3214473999978509,4,ok,,8,8,500,199.2215750000032
2318,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084657.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2318.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2318_raw.bin,4160,3120,3,12979200,1362585,512,512,262144,262144,0.02019723865877712,0.5420872569084167,0.12296070903539658,0.1568627506494522,0.8784313797950745,0.5058823823928833,0.4627451002597809,0.5843137502670288,0.4039512000163086,4,ok,,8,8,500,199.2215750000032
2319,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084659.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2319.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2319_raw.bin,4160,3120,3,12979200,1788064,512,512,262144,262144,0.02019723865877712,0.5856893658638,0.1670350283384323,0.1764705926179886,0.8235294222831726,0.5647059082984924,0.43921568989753723,0.7568627595901489,0.3046990000002552,4,ok,,8,8,500,199.2215750000032
2320,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084715.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2320.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2320_raw.bin,4160,3120,3,12979200,1694039,512,512,262144,262144,0.02019723865877712,0.5650035738945007,0.1561262458562851,0.18039216101169586,0.8901960849761963,0.5529412031173706,0.41960784792900085,0.6980392336845398,0.3609123000060208,4,ok,,8,8,500,199.2215750000032
2321,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_084734.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2321.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2321_raw.bin,4160,3120,3,12979200,1747367,512,512,262144,262144,0.02019723865877712,0.5148102045059204,0.19221994280815125,0.0784313753247261,0.843137264251709,0.5058823823928833,0.33725491166114807,0.7137255072593689,0.27120769998873584,4,ok,,8,8,500,199.2215750000032
2322,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_085621.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2322.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2322_raw.bin,4160,3120,3,12979200,1491570,512,512,262144,262144,0.02019723865877712,0.6373632550239563,0.12528182566165924,0.18039216101169586,0.8156862854957581,0.6509804129600525,0.5411764979362488,0.7607843279838562,0.3005624999932479,4,ok,,8,8,500,199.2215750000032
2323,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_085623.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2323.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2323_raw.bin,4160,3120,3,12979200,1616150,512,512,262144,262144,0.02019723865877712,0.6311739087104797,0.13548292219638824,0.16078431904315948,0.8588235378265381,0.6196078658103943,0.5372549295425415,0.7647058963775635,0.5038118999800645,4,ok,,8,8,500,199.2215750000032
2324,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_085626.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2324.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2324_raw.bin,4160,3120,3,12979200,1504425,512,512,262144,262144,0.02019723865877712,0.6018884181976318,0.13809999823570251,0.14901961386203766,0.8274509906768799,0.615686297416687,0.49803921580314636,0.7137255072593689,0.3767200000002049,4,ok,,8,8,500,199.2215750000032
2325,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_085637.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2325.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2325_raw.bin,4160,3120,3,12979200,1702422,512,512,262144,262144,0.02019723865877712,0.65981525182724,0.13591454923152924,0.21176470816135406,0.8470588326454163,0.7176470756530762,0.5333333611488342,0.772549033164978,0.3200000000069849,4,ok,,8,8,500,199.2215750000032
2326,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_085640.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2326.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2326_raw.bin,4160,3120,3,12979200,1636362,512,512,262144,262144,0.02019723865877712,0.6469850540161133,0.14345236122608185,0.21176470816135406,0.8352941274642944,0.7137255072593689,0.4941176474094391,0.7764706015586853,0.30234970001038164,4,ok,,8,8,500,199.2215750000032
2327,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230718_085642.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2327.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2327_raw.bin,4160,3120,3,12979200,1651230,512,512,262144,262144,0.02019723865877712,0.6520695090293884,0.13761889934539795,0.16470588743686676,0.8352941274642944,0.7137255072593689,0.5058823823928833,0.7686274647712708,0.39536510000471026,4,ok,,8,8,500,199.2215750000032
2328,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230720_061416 (1).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2328.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2328_raw.bin,4160,3120,3,12979200,1832392,512,512,262144,262144,0.02019723865877712,0.5361012816429138,0.21365465223789215,0.2078431397676468,0.9411764740943909,0.4745098054409027,0.3490196168422699,0.7529411911964417,0.31345230000442825,4,ok,,8,8,500,199.2215750000032
2329,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230720_061423 (1).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2329.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2329_raw.bin,4160,3120,3,12979200,1729343,512,512,262144,262144,0.02019723865877712,0.5208025574684143,0.21695666015148163,0.1725490242242813,0.9411764740943909,0.5058823823928833,0.32156863808631897,0.7176470756530762,0.33198129999800585,4,ok,,8,8,500,199.2215750000032
2330,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230720_061434 (1).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2330.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2330_raw.bin,4160,3120,3,12979200,1443498,512,512,262144,262144,0.02019723865877712,0.6712449789047241,0.20276819169521332,0.239215686917305,0.8980392217636108,0.800000011920929,0.46666666865348816,0.8196078538894653,0.29382110000005923,4,ok,,8,8,500,199.2215750000032
2331,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230720_061436 (1).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2331.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2331_raw.bin,4160,3120,3,12979200,2138349,512,512,262144,262144,0.02019723865877712,0.551620364189148,0.20618416368961334,0.14901961386203766,0.8745098114013672,0.572549045085907,0.3490196168422699,0.7647058963775635,0.2923978000180796,4,ok,,8,8,500,199.2215750000032
2332,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230720_061439 (1).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2332.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2332_raw.bin,4160,3120,3,12979200,2162059,512,512,262144,262144,0.02019723865877712,0.5271084904670715,0.19996440410614014,0.16470588743686676,0.9882352948188782,0.47843137383461,0.34117648005485535,0.729411780834198,0.332565099990461,4,ok,,8,8,500,199.2215750000032
2333,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230720_061441 (1).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2333.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2333_raw.bin,4160,3120,3,12979200,2024104,512,512,262144,262144,0.02019723865877712,0.5226981043815613,0.21714749932289124,0.1882352977991104,0.9764705896377563,0.4470588266849518,0.3490196168422699,0.6627451181411743,0.3223846000037156,4,ok,,8,8,500,199.2215750000032
2334,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230720_061514 (1).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2334.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2334_raw.bin,4160,3120,3,12979200,1575582,512,512,262144,262144,0.02019723865877712,0.5851705074310303,0.14225569367408752,0.3176470696926117,0.8313725590705872,0.5764706134796143,0.45098039507865906,0.7176470756530762,0.295603900012793,4,ok,,8,8,500,199.2215750000032
2335,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230720_061517 (1).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2335.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2335_raw.bin,4160,3120,3,12979200,1493449,512,512,262144,262144,0.02019723865877712,0.6351789236068726,0.14372022449970245,0.3137255012989044,0.9176470637321472,0.6117647290229797,0.5058823823928833,0.7960784435272217,0.2860849999997299,4,ok,,8,8,500,199.2215750000032
2336,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230720_061520 (1).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2336.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2336_raw.bin,4160,3120,3,12979200,1555992,512,512,262144,262144,0.02019723865877712,0.5964388847351074,0.159000426530838,0.20000000298023224,0.929411768913269,0.5607843399047852,0.47058823704719543,0.7333333492279053,0.3496309000183828,4,ok,,8,8,500,199.2215750000032
2337,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230720_061523 (1).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2337.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2337_raw.bin,4160,3120,3,12979200,1734502,512,512,262144,262144,0.02019723865877712,0.5373528003692627,0.1353115737438202,0.15294118225574493,0.8470588326454163,0.5137255191802979,0.43921568989753723,0.6000000238418579,0.2844790999952238,4,ok,,8,8,500,199.2215750000032
2338,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230720_061535 (1).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2338.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2338_raw.bin,4160,3120,3,12979200,1600756,512,512,262144,262144,0.02019723865877712,0.5108469724655151,0.11595754325389862,0.2078431397676468,0.9254902005195618,0.5098039507865906,0.4313725531101227,0.5607843399047852,0.2885320000059437,4,ok,,8,8,500,199.2215750000032
2339,Hawar Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Hawar Daun\IMG_20230720_061539 (1).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Hawar Daun\imagen_2339.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Hawar Daun\imagen_2339_raw.bin,4160,3120,3,12979200,1329573,512,512,262144,262144,0.02019723865877712,0.5943742990493774,0.1379699409008026,0.27450981736183167,0.9058823585510254,0.5843137502670288,0.4901960790157318,0.7058823704719543,0.30574630000046454,4,ok,,8,8,500,199.2215750000032
