idImagen,clase,rutaRaw,rutaCudaBin,alto,ancho,tiempoKernelMs,tiempoTotalGpuSegundos,hilosX,hilosY,filtro,estado,error
2421,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2421_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2421_cuda.bin,512,512,0.042464,0.00282185,16,16,enfoque,ok,
2422,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2422_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2422_cuda.bin,512,512,0.0432,0.00217551,16,16,enfoque,ok,
2423,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2423_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2423_cuda.bin,512,512,0.043136,0.00232507,16,16,enfoque,ok,
2424,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2424_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2424_cuda.bin,512,512,0.04336,0.00229383,16,16,enfoque,ok,
2425,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2425_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2425_cuda.bin,512,512,0.040928,0.0024052,16,16,enfoque,ok,
2426,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2426_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2426_cuda.bin,512,512,0.042976,0.00226285,16,16,enfoque,ok,
2427,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2427_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2427_cuda.bin,512,512,0.043008,0.00225683,16,16,enfoque,ok,
2428,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2428_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2428_cuda.bin,512,512,0.042848,0.00237221,16,16,enfoque,ok,
2429,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2429_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2429_cuda.bin,512,512,0.04528,0.00256792,16,16,enfoque,ok,
2430,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2430_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2430_cuda.bin,512,512,0.043232,0.00219505,16,16,enfoque,ok,
2431,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2431_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2431_cuda.bin,512,512,0.041888,0.00249067,16,16,enfoque,ok,
2432,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2432_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2432_cuda.bin,512,512,0.03792,0.0023644,16,16,enfoque,ok,
2433,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2433_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2433_cuda.bin,512,512,0.042016,0.00240605,16,16,enfoque,ok,
2434,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2434_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2434_cuda.bin,512,512,0.043776,0.002268,16,16,enfoque,ok,
2435,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2435_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2435_cuda.bin,512,512,0.039008,0.00234935,16,16,enfoque,ok,
2436,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2436_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2436_cuda.bin,512,512,0.04224,0.00240862,16,16,enfoque,ok,
2437,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2437_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2437_cuda.bin,512,512,0.044256,0.00263099,16,16,enfoque,ok,
2438,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2438_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2438_cuda.bin,512,512,0.043584,0.00235132,16,16,enfoque,ok,
2439,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2439_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2439_cuda.bin,512,512,0.04416,0.00224172,16,16,enfoque,ok,
2440,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2440_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2440_cuda.bin,512,512,0.05952,0.00237492,16,16,enfoque,ok,
2441,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2441_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2441_cuda.bin,512,512,0.04352,0.00234868,16,16,enfoque,ok,
2442,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2442_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2442_cuda.bin,512,512,0.044064,0.00228818,16,16,enfoque,ok,
2443,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2443_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2443_cuda.bin,512,512,0.043072,0.00228672,16,16,enfoque,ok,
2444,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2444_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2444_cuda.bin,512,512,0.04256,0.00224913,16,16,enfoque,ok,
2445,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2445_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2445_cuda.bin,512,512,0.041792,0.00233963,16,16,enfoque,ok,
2446,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2446_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2446_cuda.bin,512,512,0.04304,0.00224588,16,16,enfoque,ok,
2447,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2447_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2447_cuda.bin,512,512,0.060256,0.00216852,16,16,enfoque,ok,
2448,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2448_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2448_cuda.bin,512,512,0.054976,0.00230995,16,16,enfoque,ok,
2449,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2449_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2449_cuda.bin,512,512,0.048224,0.00246609,16,16,enfoque,ok,
2450,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2450_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2450_cuda.bin,512,512,0.044352,0.00239977,16,16,enfoque,ok,
2451,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2451_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2451_cuda.bin,512,512,0.049888,0.00214217,16,16,enfoque,ok,
2452,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2452_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2452_cuda.bin,512,512,0.044928,0.00231417,16,16,enfoque,ok,
2453,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2453_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2453_cuda.bin,512,512,0.041696,0.00317621,16,16,enfoque,ok,
2454,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2454_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2454_cuda.bin,512,512,0.040544,0.00269041,16,16,enfoque,ok,
2455,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2455_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2455_cuda.bin,512,512,0.042784,0.00243196,16,16,enfoque,ok,
2456,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2456_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2456_cuda.bin,512,512,0.043392,0.00244856,16,16,enfoque,ok,
2457,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2457_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2457_cuda.bin,512,512,0.04192,0.00247108,16,16,enfoque,ok,
2458,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2458_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2458_cuda.bin,512,512,0.043136,0.00277242,16,16,enfoque,ok,
2459,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2459_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2459_cuda.bin,512,512,0.043552,0.00228627,16,16,enfoque,ok,
2460,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2460_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2460_cuda.bin,512,512,0.044192,0.00233931,16,16,enfoque,ok,
2461,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2461_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2461_cuda.bin,512,512,0.042912,0.00244258,16,16,enfoque,ok,
2462,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2462_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2462_cuda.bin,512,512,0.04352,0.00227196,16,16,enfoque,ok,
2463,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2463_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2463_cuda.bin,512,512,0.043648,0.00229893,16,16,enfoque,ok,
2464,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2464_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2464_cuda.bin,512,512,0.0408,0.00245189,16,16,enfoque,ok,
2465,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2465_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2465_cuda.bin,512,512,0.044448,0.00225992,16,16,enfoque,ok,
2466,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2466_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2466_cuda.bin,512,512,0.073088,0.00223748,16,16,enfoque,ok,
2467,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2467_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2467_cuda.bin,512,512,0.044288,0.00230487,16,16,enfoque,ok,
2468,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2468_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2468_cuda.bin,512,512,0.04416,0.00244787,16,16,enfoque,ok,
2469,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2469_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2469_cuda.bin,512,512,0.04592,0.00229206,16,16,enfoque,ok,
2470,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2470_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2470_cuda.bin,512,512,0.043392,0.00225146,16,16,enfoque,ok,
2471,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2471_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2471_cuda.bin,512,512,0.046752,0.00227597,16,16,enfoque,ok,
2472,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2472_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2472_cuda.bin,512,512,0.04208,0.00262148,16,16,enfoque,ok,
2473,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2473_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2473_cuda.bin,512,512,0.04288,0.00233334,16,16,enfoque,ok,
2474,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2474_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2474_cuda.bin,512,512,0.047776,0.0023919,16,16,enfoque,ok,
2475,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2475_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2475_cuda.bin,512,512,0.044416,0.00227003,16,16,enfoque,ok,
2476,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2476_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2476_cuda.bin,512,512,0.041856,0.00307907,16,16,enfoque,ok,
2477,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2477_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2477_cuda.bin,512,512,0.04368,0.00224948,16,16,enfoque,ok,
2478,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2478_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2478_cuda.bin,512,512,0.044864,0.0025631,16,16,enfoque,ok,
2479,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2479_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2479_cuda.bin,512,512,0.0496,0.00229983,16,16,enfoque,ok,
2480,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2480_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2480_cuda.bin,512,512,0.041952,0.00245693,16,16,enfoque,ok,
2481,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2481_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2481_cuda.bin,512,512,0.045216,0.00235016,16,16,enfoque,ok,
2482,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2482_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2482_cuda.bin,512,512,0.044,0.00226591,16,16,enfoque,ok,
2483,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2483_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2483_cuda.bin,512,512,0.042784,0.00225608,16,16,enfoque,ok,
2484,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2484_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2484_cuda.bin,512,512,0.042848,0.00249857,16,16,enfoque,ok,
2485,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2485_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2485_cuda.bin,512,512,0.043264,0.00228567,16,16,enfoque,ok,
2486,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2486_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2486_cuda.bin,512,512,0.043456,0.00223948,16,16,enfoque,ok,
2487,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2487_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2487_cuda.bin,512,512,0.054144,0.00235093,16,16,enfoque,ok,
2488,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2488_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2488_cuda.bin,512,512,0.041952,0.0024132,16,16,enfoque,ok,
2489,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2489_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2489_cuda.bin,512,512,0.046112,0.00289618,16,16,enfoque,ok,
2490,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2490_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2490_cuda.bin,512,512,0.04352,0.00234705,16,16,enfoque,ok,
2491,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2491_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2491_cuda.bin,512,512,0.044544,0.00235345,16,16,enfoque,ok,
2492,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2492_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2492_cuda.bin,512,512,0.041664,0.00256696,16,16,enfoque,ok,
2493,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2493_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2493_cuda.bin,512,512,0.038496,0.00256789,16,16,enfoque,ok,
2494,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2494_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2494_cuda.bin,512,512,0.04304,0.00225969,16,16,enfoque,ok,
2495,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2495_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2495_cuda.bin,512,512,0.076832,0.00228407,16,16,enfoque,ok,
2496,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2496_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2496_cuda.bin,512,512,0.041408,0.00240451,16,16,enfoque,ok,
2497,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2497_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2497_cuda.bin,512,512,0.04,0.00262553,16,16,enfoque,ok,
2498,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2498_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2498_cuda.bin,512,512,0.039456,0.00250421,16,16,enfoque,ok,
2499,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2499_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2499_cuda.bin,512,512,0.042976,0.00232016,16,16,enfoque,ok,
2500,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2500_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2500_cuda.bin,512,512,0.040064,0.00231436,16,16,enfoque,ok,
2501,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2501_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2501_cuda.bin,512,512,0.0376,0.00225917,16,16,enfoque,ok,
2502,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2502_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2502_cuda.bin,512,512,0.044672,0.00219165,16,16,enfoque,ok,
2503,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2503_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2503_cuda.bin,512,512,0.095456,0.0022555,16,16,enfoque,ok,
2504,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2504_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2504_cuda.bin,512,512,0.042176,0.00269301,16,16,enfoque,ok,
2505,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2505_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2505_cuda.bin,512,512,0.080992,0.00256852,16,16,enfoque,ok,
2506,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2506_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2506_cuda.bin,512,512,0.043872,0.00225749,16,16,enfoque,ok,
2507,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2507_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2507_cuda.bin,512,512,0.044096,0.00225796,16,16,enfoque,ok,
2508,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2508_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2508_cuda.bin,512,512,0.046144,0.0023074,16,16,enfoque,ok,
2509,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2509_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2509_cuda.bin,512,512,0.044064,0.00227477,16,16,enfoque,ok,
2510,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2510_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2510_cuda.bin,512,512,0.043424,0.00227097,16,16,enfoque,ok,
2511,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2511_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2511_cuda.bin,512,512,0.076288,0.00235188,16,16,enfoque,ok,
2512,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2512_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2512_cuda.bin,512,512,0.040864,0.00257183,16,16,enfoque,ok,
2513,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2513_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2513_cuda.bin,512,512,0.043136,0.00234793,16,16,enfoque,ok,
2514,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2514_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2514_cuda.bin,512,512,0.044704,0.00238974,16,16,enfoque,ok,
2515,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2515_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2515_cuda.bin,512,512,0.043232,0.00224378,16,16,enfoque,ok,
2516,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2516_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2516_cuda.bin,512,512,0.04272,0.00277219,16,16,enfoque,ok,
2517,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2517_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2517_cuda.bin,512,512,0.043552,0.0024974,16,16,enfoque,ok,
2518,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2518_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2518_cuda.bin,512,512,0.06608,0.00231188,16,16,enfoque,ok,
2519,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2519_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2519_cuda.bin,512,512,0.044544,0.00234444,16,16,enfoque,ok,
2520,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2520_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2520_cuda.bin,512,512,0.042464,0.00263218,16,16,enfoque,ok,
2521,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2521_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2521_cuda.bin,512,512,0.044064,0.00233943,16,16,enfoque,ok,
2522,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2522_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2522_cuda.bin,512,512,0.0432,0.00229557,16,16,enfoque,ok,
2523,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2523_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2523_cuda.bin,512,512,0.038144,0.00242005,16,16,enfoque,ok,
2524,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2524_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2524_cuda.bin,512,512,0.04544,0.00235006,16,16,enfoque,ok,
2525,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2525_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2525_cuda.bin,512,512,0.044224,0.00244343,16,16,enfoque,ok,
2526,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2526_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2526_cuda.bin,512,512,0.043264,0.00321015,16,16,enfoque,ok,
2527,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2527_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2527_cuda.bin,512,512,0.043104,0.00223809,16,16,enfoque,ok,
2528,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2528_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2528_cuda.bin,512,512,0.039616,0.00234673,16,16,enfoque,ok,
2529,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2529_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2529_cuda.bin,512,512,0.04144,0.00225063,16,16,enfoque,ok,
2530,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2530_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2530_cuda.bin,512,512,0.043872,0.00229016,16,16,enfoque,ok,
2531,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2531_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2531_cuda.bin,512,512,0.044224,0.00225434,16,16,enfoque,ok,
2532,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2532_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2532_cuda.bin,512,512,0.046368,0.00240295,16,16,enfoque,ok,
2533,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2533_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2533_cuda.bin,512,512,0.03888,0.00228625,16,16,enfoque,ok,
2534,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2534_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2534_cuda.bin,512,512,0.04272,0.00251689,16,16,enfoque,ok,
2535,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2535_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2535_cuda.bin,512,512,0.045216,0.00253582,16,16,enfoque,ok,
2536,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2536_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2536_cuda.bin,512,512,0.040064,0.00236743,16,16,enfoque,ok,
2537,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2537_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2537_cuda.bin,512,512,0.043904,0.00228296,16,16,enfoque,ok,
2538,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2538_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2538_cuda.bin,512,512,0.042912,0.00232647,16,16,enfoque,ok,
2539,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2539_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2539_cuda.bin,512,512,0.043552,0.0022495,16,16,enfoque,ok,
2540,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2540_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2540_cuda.bin,512,512,0.047232,0.00412296,16,16,enfoque,ok,
2541,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2541_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2541_cuda.bin,512,512,0.038688,0.00273244,16,16,enfoque,ok,
2542,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2542_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2542_cuda.bin,512,512,0.041888,0.00268764,16,16,enfoque,ok,
2543,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2543_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2543_cuda.bin,512,512,0.044864,0.00232092,16,16,enfoque,ok,
2544,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2544_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2544_cuda.bin,512,512,0.0448,0.00274815,16,16,enfoque,ok,
2545,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2545_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2545_cuda.bin,512,512,0.045056,0.00234858,16,16,enfoque,ok,
2546,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2546_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2546_cuda.bin,512,512,0.03888,0.00235224,16,16,enfoque,ok,
2547,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2547_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2547_cuda.bin,512,512,0.044704,0.00249525,16,16,enfoque,ok,
2548,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2548_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2548_cuda.bin,512,512,0.043648,0.00240986,16,16,enfoque,ok,
2549,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2549_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2549_cuda.bin,512,512,0.043872,0.00238168,16,16,enfoque,ok,
2550,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2550_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2550_cuda.bin,512,512,0.044608,0.00228574,16,16,enfoque,ok,
2551,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2551_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2551_cuda.bin,512,512,0.038048,0.00239564,16,16,enfoque,ok,
2552,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2552_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2552_cuda.bin,512,512,0.040832,0.0039998,16,16,enfoque,ok,
2553,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2553_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2553_cuda.bin,512,512,0.048608,0.00224582,16,16,enfoque,ok,
2554,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2554_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2554_cuda.bin,512,512,0.043232,0.00225145,16,16,enfoque,ok,
2555,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2555_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2555_cuda.bin,512,512,0.114208,0.0022463,16,16,enfoque,ok,
2556,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2556_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2556_cuda.bin,512,512,0.044608,0.00232622,16,16,enfoque,ok,
